User ID,Product ID,ProductName,Brand,Category,Price,Rating,Color,Size
60,368,Shoes,Nike,Women's Fashion,35,1.541757712023375,Blue,XL
62,369,Shoes,Nike,Women's Fashion,96,3.7951075822182276,Green,M
75,370,T-shirt,Nike,Kids' Fashion,58,2.6342443123316874,White,S
65,371,Dress,Nike,Women's Fashion,33,1.0810982815671255,White,XL
63,372,Dress,Nike,Men's Fashion,41,1.8439193609858444,White,S
87,373,T-shirt,Adidas,Men's Fashion,63,3.1531428229983547,Green,M
23,374,Jeans,Nike,Men's Fashion,20,1.4740252153688411,Black,S
68,375,Jeans,Zara,Women's Fashion,49,4.268766181323494,Blue,XL
16,376,Shoes,H&M,Kids' Fashion,22,3.8331598142926584,Green,S
33,377,Shoes,Zara,Women's Fashion,54,3.722545456144456,Black,L
55,378,T-shirt,Nike,Men's Fashion,45,3.5712699533249124,Red,S
89,379,Jeans,Nike,Women's Fashion,25,3.6375529027327604,White,M
73,380,Dress,Gucci,Women's Fashion,23,1.2041756259931802,Red,XL
32,381,Shoes,H&M,Men's Fashion,23,3.324489276111087,Green,S
97,382,T-shirt,Gucci,Men's Fashion,93,3.584985286068869,Yellow,M
32,383,Jeans,H&M,Men's Fashion,86,2.5338537961633807,Black,L
90,384,Sweater,H&M,Kids' Fashion,84,1.4619140427922783,Black,L
74,385,Shoes,Gucci,Women's Fashion,35,3.6667200515347167,Yellow,L
27,386,Dress,Adidas,Women's Fashion,17,3.5783539485125164,Yellow,XL
52,387,Dress,Adidas,Women's Fashion,24,1.1699527477743614,Green,XL
7,388,T-shirt,H&M,Men's Fashion,86,4.117232750059591,Green,M
51,389,T-shirt,Zara,Women's Fashion,91,1.547099791359091,White,XL
89,390,Sweater,Adidas,Women's Fashion,86,4.448025481894307,Green,M
66,391,Dress,Gucci,Women's Fashion,25,3.8281848127805858,Blue,M
73,392,T-shirt,Zara,Men's Fashion,53,2.814820300461843,White,S
19,393,Shoes,H&M,Men's Fashion,32,1.7522184719051315,Black,M
77,394,T-shirt,Gucci,Men's Fashion,56,3.5320189512362132,Yellow,M
90,395,Shoes,Nike,Women's Fashion,14,2.5907494190256406,Yellow,M
33,396,Shoes,Zara,Men's Fashion,74,2.865913132404481,Blue,M
100,397,Shoes,Zara,Kids' Fashion,94,1.5739434983982155,White,XL
39,398,T-shirt,H&M,Men's Fashion,16,2.1909533321531898,White,M
36,399,Dress,Adidas,Men's Fashion,37,2.6298403002831896,Yellow,L
95,400,Jeans,H&M,Women's Fashion,91,2.4347381893772657,Green,S
